"","huc10","states","name","areasqkm","areaacres"
"1","1016000606","SD","Foster Creek",626.92,154914
"2","0709000208","WI","Badfish Creek",219.54,54249
"3","1806000901","CA","San Antonio Creek",395.18,97651
"4","1805000409","CA","San Mateo Creek-Frontal San Francisco Bay Estuaries",343.22,84812
"5","1705010807","OR","Lower Cow Creek",447.93,110686
"6","1707030602","OR","Willow Creek",471.06,116401
"7","1704021404","ID","Lower Beaver Creek",511.79,126465
"8","1706010904","WA","Lower Rock Creek",701.52,173348
"9","1707010309","OR","Upper Butter Creek",836.36,206670
"10","1707030703","OR","Hay Creek",357.24,88277
"11","1712000811","OR","Shallow Lake-Slickey Lake",981.71,242585
"12","0410001106","OH","Lower Tymochtee Creek",337.06,83289
"13","1505030203","AZ","Tanque Verde Creek-Rillito River",824.51,203741
"14","1203010301","TX","Headwaters Elm Fork Trinity River",576.16,142373.1
"15","1113020105","OK,TX","Lake Nocona-Red River",907.02,224128.65
"16","2101000203","PR","Cano Tiburones-Frontal Atlantic Ocean",303.46,74987.47
"17","0207000508","VA","Naked Creek-South Fork Shenandoah River",577.42,142682.26
"18","0207000509","VA","Hawksbill Creek-South Fork Shenandoah River",564.17,139409.74
"19","2101000201","PR","Rio Cibuco-Frontal Atlantic Ocean",402.77,99526.86
"20","2101000202","PR","Rio Grande de Manati-Frontal Atlantic Ocean",471.14,116421.97
"21","2101000205","PR","Quebrada Los Cedros to Rio Camuy Watersheds",745.77,184284.12
"22","2101000301","PR","Rio Culebrinas-Frontal Atlantic Ocean",333.19,82331.84
"23","2101000302","PR","Rio Grande de Anasco-Frontal Atlantic Ocean",543.65,134337.85
"24","2101000303","PR","Rio Yaguez-Frontal Atlantic Ocean",41.98,10374.41
"25","2101000304","PR","Rio Guanajibo-Frontal Atlantic Ocean",388.28,95947.1
"26","2101000401","PR","Rio Loco-Frontal Atlantic Ocean",435.02,107495.45
"27","2101000501","PR","Rio Maunabo-Frontal Atlantic Ocean",283.5,70054.11
"28","2101000502","PR","Rio Fajardo-Frontal Atlantic Ocean",313.35,77429.68
"29","1209030107","TX","Buckners Creek-Colorado River",1316.7,325363.78
"30","1210010201","TX","Headwaters Navidad River",858.45,212127.06
"31","0109000203","MA","Mattapoisett River-Buzzards Bay",1004.99,248338.29
"32","2101000503","PR","Rio Herrera-Frontal Atlantic Ocean",268.65,66383.77
"33","2101000504","PR","Rio Grande de Loiza Watershed",750.97,185569.47
"34","2101000507","PR","Rio de la Plata-Frontal Atlantic Ocean",624.72,154371.91
"35","2101000305","PR","Bahia de Mayaguez-Mona Passage",354.08,87494.69
"36","2101000206","PR","Puerto del Tortuguero-Atlantic Ocean",622.72,153877.8
"37","0509010202","WV","East Fork Twelvepole Creek",444.82,109917.59
"38","0509010203","WV","Twelvepole Creek",403.28,99653.44
"39","0208020801","VA","Nansemond River",581.38,143662.39
"40","1901010210","AK","Gravina Island-Frontal Clarence Strait",283.04,69941.63
"41","1901010201","AK","Princess Bay-Frontal Behm Canal",930.02,229813.18
"42","0109000207","MA","Nantucket Island",952.17,235285.41
"43","0109000205","MA,RI","Sakonnet Point-Frontal Rhode Island Sound",429.84,106216.49
"44","0109000202","MA","Cape Cod",3649.92,901914.48
"45","0109000108","MA","Neponset River",303.33,74954.01
"46","0109000109","MA","Hingham Bay",252.86,62483.96
"47","0109000104","MA","Saugus River",114.65,28331.82
"48","0505000208","WV","Brush Creek",191.36,47287.17
"49","0505000401","WV","Piney Creek",351.69,86905.48
"50","0509010201","WV","West Fork Twelvepole Creek",297.44,73498.83
"51","2102000102","VI","St. John",50.27,12422.1
"52","0208020603","VA","Upper Chippokes Creek-James River",294.08,72669.02
"53","0208020606","VA","Lower Chickahominy River",430.7,106429.37
"54","2102000201","VI","Northern St. Croix",89.46,22105.89
"55","2102000202","VI","Southern St. Croix",128.04,31638.38
"56","2102000203","VI","Christiansen Harbor-Caribbean Sea",651.84,161072.76
"57","0207000206","MD,PA","Evitts Creek",244.33,60375.16
"58","0208010301","VA","Thumb Run-Rappahannock River",320.37,79164.35
"59","0208010302","VA","Carter Run-Rappahannock River",342.79,84704.34
"60","0208010311","VA","Mine Run-Rapidan River",384.02,94892.91
"61","0208010501","VA","Poni River",429.05,106019.52
"62","0207000201","MD","Savage River",299.52,74013.68
"63","0208020607","VA","Powhatan Creek-James River",338.58,83665.35
"64","0207000203","MD","Georges Creek",192.01,47445.95
"65","0207000202","MD,WV","Stony River-North Branch Potomac River",755.68,186733.05
"66","0207000208","MD,WV","Trading Run-North Branch Potomac River",242.39,59896.62
"67","1901010202","AK","Neets Bay-Frontal Behm Canal",624.09,154216.61
"68","1901010309","AK","Shakan Bay-Frontal Sumner Strait",896.53,221538.06
"69","1901010304","AK","Skowl Arm",414.7,102474.14
"70","1901010312","AK","Iphigenia Bay-Frontal Pacific Ocean",1342,331614.47
"71","1901010301","AK","Logjam Creek",341.7,84434.75
"72","1901010308","AK","Kendrick Bay-Frontal Clarence Strait",550.31,135983.4
"73","1901010204","AK","Tongass Narrows ",225.42,55701.78
"74","1901010314","AK","Bucareli Bay",1098.29,271392.08
"75","1901010318","AK","Meares Passage-Frontal Pacific Ocean",2422.09,598510.21
"76","0208020609","VA","Pagan River-James River",561.41,138726.97
"77","1901010206","AK","Thorne Arm",309.38,76449.19
"78","1901010311","AK","Davidson Inlet",1089.52,269225.64
"79","0901000321","CN","Graham Creek",605.96,149735.66
"80","0901000807","CN","Moose Mountain Creek",819.4,202478.61
"81","0901000311","CN","Auburnton Creek",444.48,109834.46
"82","0301020203","VA","Rattlesnake Swamp-Blackwater River",484.64,119756.12
"83","0809020302","LA","Bayou Sauvage-Frontal Chef Menteur Pass",171.31,42331.51
"84","0901000705","CN","Rinfret Brook",499.64,123462.85
"85","0901000313","CN","Upper Lightning Creek",279.1,68968.28
"86","0901000312","CN","Upper Antler River",628.03,155188.55
"87","0901000317","CN","Upper Gainsborough Creek",519.47,128364.91
"88","0208020803","VA","Hampton Roads",205.96,50894.87
"89","0809030107","LA","Barataria Pass-Gulf of Mexico",642.78,158835.22
"90","0305020604","SC","North Edisto River-Frontal Atlantic Ocean",506.33,125115.82
"91","0305020107","SC","Cooper River-Frontal Atlantic Ocean",932.2,230351.47
"92","0305020202","SC","Stono River-Frontal Atlantic Ocean",573.2,141639.89
"93","0305020603","SC","Edisto River-Frontal Atlantic Ocean",826.37,204200.7
"94","0305020711","SC","Coosaw River-Saint Helena Sound",511.88,126487.89
"95","0901000322","CN","Jackson Creek",474.69,117299.09
"96","0301020202","VA","Cypress Swamp-Blackwater River",426.19,105314.26
"97","0505000201","VA","Kimberling Creek-Walker Creek",466.23,115208.64
"98","0505000202","VA","Little Walker Creek-Walker Creek",342.9,84733.22
"99","0106000101","ME","Sebago Lake",1141.69,282117.31
"100","0106000102","ME","Royal River",425.76,105207.69
"101","0106000103","ME","Presumpscot River",532.2,131510.16
"102","0507020106","KY,WV","Rockcastle Creek-Tug Fork",726.34,179482.87
"103","1901021001","AK","Big Creek-Frontal Frederick Sound",287.3,70993.57
"104","1901021011","AK","Duncan Canal",953.6,235639.04
"105","0106000303","ME","Goosefare Bay-Frontal Atlantic Ocean",197.22,48734.64
"106","0106000301","ME","Kennebunk River-Frontal Atlantic Ocean",168.96,41751.63
"107","0106000302","ME","Mousam River-Frontal Atlantic Ocean",327.89,81022.53
"108","0106000205","ME","Moose Pond-Saco River",297.77,73580.4
"109","0207000205","MD,PA","Wills Creek",654.75,161791.4
"110","2102000103","","Pillsbury Sound-Caribbean Sea",913.25,225668.08
"111","0207000207","WV","Patterson Creek",731.29,180705.46
"112","0207000204","MD,WV","New Creek-North Branch Potomac River",358.67,88630.31
"113","2102000101","","St. Thomas",81.85,20224.49
"114","0809020303","LA","Mississippi River Gulf Outlet Canal-Frontal Lake Borgne",387.1,95653.22
"115","0809020307","LA","Bayou Terre Aux Boeufs-Frontal Breton Sound",657.26,162413.19
"116","0809020308","LA,MS","Chandeleur Sound",4259.19,1052466.96
"117","1901021009","AK","Port Malmesbury-Frontal Chatham Strait",407.67,100737.43
"118","1901021013","AK","Totem Bay-Frontal Sumner Strait",358.79,88657.93
"119","1901021004","AK","Port Camden",338.44,83630.36
"120","1901021008","AK","Tebenkof Bay",444.54,109848.01
"121","1901021005","AK","Hamilton Creek-Keku Strait",823.09,203389.17
"122","0208011103","MD,VA","Dividing Creek-Pocomoke River",430.2,106305.39
"123","0901000706","CN","Yellow Grass Ditch-Souris River",790.99,195457.12
"124","0901000802","CN","Town of Creelman",1003.07,247863.43
"125","0901000702","CN","Headwaters Souris River",658.39,162692.79
"126","0809020309","LA","Chandeleur Sound-Gulf of Mexico",303.19,74920.05
"127","0809030105","LA","Barataria Bay-Frontal Gulf of Mexico",1380.59,341151.05
"128","0305011203","SC","South Santee River-Frontal Atlantic Ocean",377.13,93191.37
"129","0502000501","PA,WV","Dunkard Creek",603.55,149140.66
"130","0305020901","SC","Cape Romain-Frontal Atlantic Ocean",282.3,69757.96
"131","0305020902","SC","Bulls Bay-Frontal Atlantic Ocean",797.47,197059.78
"132","0502000503","PA","South Fork Tenmile Creek",514.56,127149.94
"133","0502000504","PA","Tenmile Creek",360.57,89098.2
"134","0502000506","PA","Redstone Creek",281.22,69491.51
"135","0503020301","WV","Sand Fork",207.78,51344.44
"136","0503020302","WV","Leading Creek",377.62,93312.34
"137","0503020303","WV","Upper Little Kanawha River",809.35,199994.55
"138","0503020305","WV","Right Fork Steer Creek-Steer Creek",477.88,118086.91
"139","0503020306","WV","West Fork Little Kanawha River",638.22,157706.87
"140","0503020307","WV","Right Fork Spring Creek-Spring Creek",232.25,57390.29
"141","0503020308","WV","Left Fork Reedy Creek-Reedy Creek",345.1,85275.34
"142","0305021001","SC","Harbor River-Frontal Atlantic Ocean",412.55,101943.76
"143","1901021003","AK","Irish Creek-Keku Strait",626.76,154875.75
"144","1901021010","AK","Wrangell Narrows",474.25,117189.43
"145","1901021006","AK","Skanax Bay-Frontal Frederick Sound",295.95,73131.34
"146","1901021007","AK","Bay of Pillars-Frontal Chatham Strait",423.85,104736.66
"147","1901021015","AK","Port Beauclerc-Frontal Sumner Strait",808.01,199664.21
"148","1901021002","AK","Portage Bay-Frontal Frederick Sound",544.79,134620.49
"149","1901021014","AK","Keku Strait-Frontal Sumner Strait",547.27,135232.43
"150","0901000704","CN","Lennox Lake-Souris River",557.19,137684.67
"151","0208011006","MD,VA","Lower Tangier Sound",396.24,97913.91
"152","0503020310","WV","South Fork Hughes River",647.9,160100.43
"153","0503020311","WV","Goose Creek-Hughes River",197.05,48692.17
"154","0503020312","WV","Middle Little Kanawha River",776.92,191980.98
"155","0208011105","MD,VA","Marumsco Creek-Pocomoke Sound",245.33,60623.22
"156","0503020104","WV","Headwaters Middle Island Creek",509.48,125895.82
"157","0503020313","WV","Lower Little Kanawha River",537.17,132738.02
"158","0503020102","WV","Fishing Creek",565.47,139730.15
"159","0503020105","WV","Outlet Middle Island Creek",676.42,167148.01
"160","0503020205","WV","Left Fork Sandy Creek-Sandy Creek",321.03,79328.93
"161","0503020206","WV","Mill Creek",608.36,150328
"162","0503020204","OH,WV","Pond Creek-Ohio River",339.09,83790.92
"163","0503020209","OH,WV","Oldtown Creek-Ohio River",425.62,105172.62
"164","0503020101","OH,WV","Sunfish Creek",294.53,72779.42
"165","0503020106","OH","Headwaters Little Muskingum River",386.03,95390.07
"166","0503020109","OH","West Fork Duck Creek-Duck Creek",387.76,95817.98
"167","0503020207","OH","Leading Creek",388.7,96049
"168","0207000402","VA,WV","Sleepy Creek",375.85,92875.51
"169","0503020110","OH,WV","French Creek-Ohio River",822.99,203365.11
"170","0503020201","OH,WV","Little Hocking River-Ohio River",524.54,129616.05
"171","0207000404","VA,WV","Back Creek",708.98,175193.63
"172","0207000409","VA,WV","Opequon Creek",891.39,220266.33
"173","0208011107","MD,VA","Deep Creek-Pocomoke Sound",353.39,87324.92
"174","0207000101","VA,WV","North Fork South Branch Potomac River",820.67,202791.67
"175","0207000103","VA,WV","Upper South Branch Potomac River",880.46,217567.01
"176","0207000105","VA,WV","South Fork South Branch Potomac River",742.48,183470.62
"177","0208020106","VA,WV","Upper Cowpasture River",482.5,119228.99
"178","0502000106","WV","Three Fork Creek",262.28,64810.35
"179","0502000107","WV","Lower Tygart Valley River",722.48,178528.78
"180","0502000201","WV","Upper West Fork River",450.85,111406.89
"181","0502000203","WV","Middle West Fork River",545.94,134905.2
"182","0502000204","WV","Simpson Creek",188.67,46620.87
"183","0502000205","WV","Tenmile Creek",323.58,79957.52
"184","0502000206","WV","Lower West Fork River",458.56,113312.27
"185","0502000302","WV","Deckers Creek",164.07,40542.29
"186","0207000703","MD,VA,WV","Bullskin Run-Shenandoah River",223.34,55188.84
"187","0207001103","MD,VA","Nanjemoy Creek-Potomac River",592.7,146459.19
"188","0207001110","MD,VA","0207001110-Potomac River",589.31,145620.6
"189","0207000806","VA,WV","North Fork Goose Creek",253.64,62676.24
"190","0207000802","MD,VA,WV","Piney Run-Potomac River",193.47,47806.91
"191","1401000107","CO","Muddy Creek",761.93,188277.05
"192","1401000110","CO","Rock Creek",520.32,128574.43
"193","0302010502","NC","Pamlico Sound-Ocracoke Inlet",1897.52,468887.16
"194","0509010101","OH,WV","Crab Creek-Ohio River",203.52,50289.67
"195","0509010107","OH,WV","Indian Guyan Creek-Ohio River",775.51,191631.46
"196","0509010110","KY,OH,WV","Symmes Creek-Ohio River",466.16,115190.64
"197","0509010102","OH","Headwaters Raccoon Creek",351.68,86901.08
"198","0509010103","OH","Elk Fork-Raccoon Creek",401.8,99285.79
"199","0509010104","OH","Little Raccoon Creek",401.06,99104.61
"200","0509010105","OH","Strongs Run-Raccoon Creek",245.99,60785.66
"201","0509010106","OH","Indian Creek-Raccoon Creek",364.63,90101.44
"202","0509010108","OH","Headwaters Symmes Creek",308.96,76346.76
"203","0509010109","OH","Sand Fork-Symmes Creek",259.59,64145.69
"204","0302030107","NC","Bogue Banks-Shackleford Banks",465.44,115011.53
"205","0302010504","NC","Cape Lookout Shoals-Core Banks",475.59,117521.48
"206","0302030103","NC","Bogue Banks-Bogue Sound",464.48,114774.29
"207","0901000703","CN","Town of Bechard",271.66,67127.36
"208","0901000319","CN","Lower Gainsborough Creek",752.17,185864.16
"209","0505000302","VA,WV","Knapp Creek",284.21,70229.55
"210","1901010313","AK","San Alberto Bay",725.59,179297.95
"211","1901010305","AK","Kasaan Bay",897.43,221759.95
"212","1901010203","AK","Naha River-Frontal Behm Canal",593.02,146539.51
"213","1901010205","AK","Carroll Inlet",901.12,222671
"214","1901010317","AK","Cordova Bay",1144.66,282851.73
"215","1901010307","AK","Moira Sound",467.08,115416.8
"216","1901010209","AK","Felice Strait-Frontal Clarence Strait",515.48,127378.2
"217","1901010306","AK","Cholmondeley Sound",387.8,95828.42
"218","1901010208","AK","Duke Island-Frontal Revillagigedo Channel",466.89,115370.84
"219","1901010316","AK","Tlevak Strait",1131.5,279600.69
"220","1901010315","AK","Hetta Inlet",753.5,186194.35
"221","1901010207","AK","Nichols Passage",489.98,121077.01
"222","1901010303","AK","Kashevarof Passage-Frontal Clarence Strait",1334.23,329695.8
"223","1901010302","AK","Thorne River",438.01,108234.1
"224","1901010310","AK","Tonowek Bay",689.58,170400
"225","0901000801","CN","Town of Hirsch",520.49,128615.72
"226","0901000315","CN","Middle Antler River",487.05,120353.17
"227","0901000709","CN","Dead Lake-Souris River",607.81,150193.28
"228","0901000806","CN","Town of Alameda",249.94,61762.09
"229","0901000710","CN","Rafferty Reservoir-Souris River",1049.04,259224.23
"230","0901000314","CN","Lower Lightning Creek",756.02,186817.31
"231","0901000318","CN","Middle Gainsborough Creek",360.44,89065.64
"232","0901000804","CN","Town of Frobisher",755.39,186661.73
"233","0901000713","CN,ND","City of Estevan-Souris River",1135.2,280514.16
"234","0901000707","CN","Jewel Creek",576.14,142366.6
"235","0901000708","CN","Nickle Lake-Souris River",550.5,136031.63
"236","0901000603","CN","Upper Long Creek",718.86,177635.11
"237","0901000803","CN","Town of Lampman",1015.24,250870
"238","0317000704","MS","Bluff Creek-Red Creek",479.95,118599.17
"239","0302030203","NC","New River-Frontal Atlantic Ocean",379.88,93871.32
"240","0302030204","NC","Topsail Beach-Frontal Atlantic Ocean",298.93,73866.9
"241","1304020307","MX,TX","Panther Creek-Rio Grande",987.56,244030.77
"242","1508010306","AZ,MX","Tule Desert",357.05,88229.98
"243","1304020111","MX,TX","Arroyo Escondido-Rio Grande",704.73,174143.32
"244","1304020109","MX,TX","Capote Creek",236.16,58357.23
"245","1304020106","MX,TX","Eagle Canyon-Rio Grande",683.46,168887.11
"246","1304020110","MX,TX","Arroyo Panales-Rio Grande",531.86,131425.76
"247","0317000705","MS","Hickory Creek-Big Black Creek",552.35,136489.33
"248","0317000903","MS","Point Aux Chenes Bay-Mississippi Sound",347.05,85757.07
"249","0317000904","MS","Tuxachanie Creek-Tchoutacabouffa River",630.27,155743.12
"250","0317000905","MS","Little Biloxi River-Biloxi River",700.52,173103.04
"251","0317000906","MS","Back Bay of Biloxi-Frontal Biloxi Bay",520.76,128683.11
"252","1022000304","NE","Rock Creek-Elkhorn River",364.85,90155.88
"253","1022000301","NE","Union Creek",910.9,225087.9
"254","1022000302","NE","Humbug Creek-Elkhorn River",710.54,175576.91
"255","1022000303","NE","Plum Creek",459.44,113530.42
"256","1304020105","TX","Green River",302.05,74637.17
"257","1304020107","MX,TX","Sand Creek-Rio Grande",359.42,88815.08
"258","1505030105","AZ,MX","Josephine Canyon-Santa Cruz River",794.57,196343
"259","1022000305","NE","West Fork Maple Creek",542.23,133988.79
"260","1022000306","NE","Maple Creek",481.8,119054.8
"261","1022000307","NE","Pebble Creek",553.96,136885.37
"262","1022000308","NE","Cuming Creek-Elkhorn River",540.91,133662.31
"263","1022000309","NE","Bell Creek",520.33,128575.99
"264","1022000401","NE","South Logan Creek",617.58,152607.77
"265","1022000402","NE","Upper Logan Creek Dredge",781.64,193148.44
"266","1022000403","NE","Middle Logan Creek Dredge",687.88,169978.46
"267","1022000404","NE","Lower Logan Creek Dredge",641.09,158417.27
"268","1023000101","NE","Omaha Creek",483.81,119550.95
"269","1023000102","NE","Blackbird Creek",273.19,67506.57
"270","1023000601","NE","West Papillion Creek-Papillion Creek",348.3,86066.99
"271","1023000602","NE","Big Papillion Creek-Papillion Creek",690.38,170596.56
"272","1024000102","NE","Weeping Water Creek",649.74,160554.46
"273","1024000601","NE","South Fork Little Nemaha River",343.26,84820.67
"274","1024000603","NE","North Fork Little Nemaha River",312.7,77269.56
"275","1024000604","NE","Outlet Little Nemaha River",867.86,214453.83
"276","1506010503","AZ","Rye Creek-Tonto Creek",780,192742.45
"277","1506010504","AZ","Gun Creek-Tonto Creek",733.59,181274.27
"278","1506010602","AZ","Indian Bend Wash",572.12,141373.32
"279","1506020101","AZ","Aubrey Valley",923.65,228237.51
"280","1506020102","AZ","Upper Big Chino Wash",668.36,165156.41
"281","1506020103","AZ","Ash Fork Draw-Jumbo Tank",302.87,74840.28
"282","1506020104","AZ","Upper Partridge Creek",602.54,148890.76
"283","1506020105","AZ","Lower Partridge Creek",529.79,130913.81
"284","1506020106","AZ","Middle Big Chino Wash",777.91,192225.5
"285","1506020108","AZ","Lower Big Chino Wash",941.78,232718.48
"286","1506020201","AZ","Granite Creek-Verde River",930.44,229917.57
"287","1506020202","AZ","Hell Canyon",863.88,213469.12
"288","1506020203","AZ","Sycamore Creek",1237.04,305679.16
"289","1506020206","AZ","Beaver Creek",1122.15,277290.16
"290","1506020207","AZ","Cherry Creek-Verde River",586.26,144868.34
"291","1506020302","AZ","East Verde River",858.64,212173.9
"292","0304010306","NC","Yadkin River",492.7,121748.2
"293","0304010303","NC","High Rock Lake",535.16,132239.76
"294","0304010304","NC","Upper Uwharrie River",576.73,142513.55
"295","0304010305","NC","Lower Uwharrie River",427.89,105733.62
"296","0304010401","NC,SC","Brown Creek",468.66,115807.32
"297","0304010402","NC","Lake Tillery-Pee Dee River",443.09,109489.79
"298","0304010403","NC","Eury Dam-Little River",591.37,146130.89
"299","0304010404","NC","Little River",317.3,78405.46
"300","0304010405","NC","Pee Dee River-Blewett Falls Lake",430.41,106355.4
"301","0304010501","NC","Upper Rocky River",558.05,137897.43
"302","0304010502","NC","Cold Water Creek",285.81,70624.28
"303","0304010503","NC","Middle Rocky River",658.78,162788.77
"304","0304010504","NC","Long Creek",521.73,128922.71
"305","0304010505","NC","Richardson Creek",606.43,149852.7
"306","0304010506","NC,SC","Lanes Creek",357.97,88456.63
"307","0304010507","NC","Lower Rocky River",682.08,168546.09
"308","0304020101","NC","Hitchcock Creek",369.17,91223.66
"309","0304020102","NC","Jones Creek",257.96,63744.34
"310","0304020103","NC,SC","Marks Creek-Pee Dee River",470.33,116221.06
"311","0304020301","NC","Upper Drowning Creek",336.21,83079.09
"312","0304020302","NC","Lower Drowning Creek",502.44,124156.09
"313","0304020303","NC","Gum Swamp-Lumber River",243.59,60192.07
"314","1004020102","MT","South Fork Musselshell River",726.62,179550.97
"315","1303020109","MX,NM","Simpson Draw",844.62,208710.8
"316","1019000309","CO","Lost Creek",1000.65,247265.67
"317","1019000310","CO","Sanborn Draw-South Platte River",650.89,160837.14
"318","1019000311","CO","Greasewood Draw-South Platte River",488.44,120696.03
"319","1019000401","CO","Upper Clear Creek",373.19,92217.63
"320","1019000402","CO","Middle Clear Creek",487.25,120402.08
"321","1019000403","CO","Ralston Creek",237.26,58627.55
"322","0207000702","VA,WV","Long Marsh Run-Shenandoah River",262.13,64772.57
"323","0203010103","CT,NY","Croton River",537.51,132821.16
"324","0203010403","NJ","Navesink River-Shrewsbury River",324.69,80232.24
"325","0205010402","NY","Bennetts Creek",247.89,61253.69
"326","0413000202","NY","Dyke Creek",186.5,46084.99
"327","0205030611","PA","Conestoga River",697.89,172451.63
"328","0205030601","MD,PA","South Branch Conewago Creek",190.13,46982.03
"329","0207000905","MD,PA","Upper Monocacy River",474.87,117343.91
"330","1205000202","NM,TX","Headwaters Blackwater Draw",404.48,99949.48
"331","1205000501","NM,TX","Running Water Draw",1059.55,261819.12
"332","1208000102","NM,TX","Sulphur Draw",1116.2,275819.02
"333","1208000307","NM,TX","Middle Monument Draw",456.45,112791.6
"334","1208000403","NM,TX","Upper McKenzie Draw",521.45,128852.74
"335","1305000409","NM,TX","North Draw-Frontal Linda Lake",1542.38,381130.64
"336","1305000417","NM,TX","Linda Lake",226.05,55857.11
"337","1307000101","NM,TX","Red Bluff Reservoir",501.06,123815.67
"338","1307000105","NM,TX","Red Hills Draw",772.81,190964.85
"339","1307000706","NM,TX","Block 12 Oil Field-Monument Draw",922.78,228024.51
"340","1112010103","NM,TX","Frio Draw",846.89,209272.05
"341","1501000508","NV","Mud Wash-Virgin River",525.07,129747.15
"342","1501000509","NV","Valley of Fire Wash-Virgin River",565.37,139705.14
"343","1501000510","NV","Echo Wash",333.05,82297.83
"344","1501000511","NV","Catclaw Wash-Virgin River",359.83,88915.45
"345","1501001004","NV","Garden Wash",468.36,115734.86
"346","1501001005","NV","Toquop Wash",711.15,175729.14
"347","1501001007","NV","Halfway Wash-Virgin River",703.56,173854.49
"348","1506010502","AZ","Haigler Creek-Tonto Creek",580.7,143495.09
"349","1004010606","MT","Taylor Creek",165.77,40962.46
"350","1004010607","MT","Lower Little Dry Creek",393.85,97321.53
"351","1004020101","MT","North Fork Musselshell River",653.95,161593.44
"352","1019000501","CO","South Saint Vrain Creek",231.51,57208.36
"353","0304020307","NC","Upper Big Swamp",300.77,74321.64
"354","0304020304","NC","Bear Swamp-Lumber River",218.99,54112.88
"355","0304020305","NC","Raft Swamp",437.05,107998.33
"356","0304020306","NC","Gallberry Swamp",394.36,97448.02
"357","1508020022","AZ,MX","El Fresnal",356.15,88005.43
"358","1508020024","AZ,MX","Headwaters Rio El Sasabe",604.78,149443.66
"359","1503010805","AZ,MX","1503010805",1501.22,370960.1
"360","1508010109","AZ,MX","Rio San Francisquito",732.58,181025.35
"361","1303020218","MX,NM","Camel Mountain",589.8,145743.22
"362","1304020102","MX,TX","Mayfield Canyon-Rio Grande",706.84,174663.7
"363","1304020114","MX,TX","Spencer Creek-Rio Grande",851.88,210503.55
"364","1304020518","MX,TX","Dominguez Mountains-Rio Grande",701.83,173426.19
"365","1304020811","MX,TX","Shafter Canyon-Rio Grande",550.28,135976.46
"366","1308000215","MX,TX","Indio Creek-Rio Grande",682.29,168597.05
"367","1308000207","MX,TX","Rosita Creek-Rio Grande",883.15,218230.26
"368","1303020221","MX,NM","Cox Peak",778.44,192356.53
"369","1303020220","MX,NM","Stiles Reservoir",1071.08,264669.22
"370","1303020108","MX,NM","Sycamore Canyon",976.3,241248.63
"371","0311020205","GA","Reedy Creek",245.63,60696.65
"372","0311020202","GA","Deep Creek",470.98,116381.73
"373","0311020203","GA","Hat Creek-Alapaha River",436.4,107835.55
"374","1004020103","MT","Little Elk Creek",171.5,42379.36
"375","0304020603","NC","Headwaters Waccamaw River",525.35,129815.84
"376","0505000504","WV","Laurel Creek-Cherry River",429.34,106091.06
"377","0505000505","WV","Hominy Creek",267.45,66087.91
"378","0505000702","WV","Laurel Creek",172.49,42622.7
"379","0311020204","GA","Rough Creek-Alapaha River",292.17,72196.56
"380","0311020207","GA","Mud Creek-Alapaha River",408.88,101037.54
"381","0311020208","GA","Big Creek",290.52,71787.9
"382","1004020104","MT","Haymaker Creek",206.67,51070.15
"383","1004020105","MT","Daisy Dean Creek-Musselshell River",386.82,95584.76
"384","1004020202","MT","Fattig Creek",247.97,61274.51
"385","1004020203","MT","Hawk Creek",382.77,94584.43
"386","1004020204","MT","Parrot Creek-Musselshell River",805.03,198926.68
"387","1004020205","MT","Big Breed Creek",296.52,73271.6
"388","1004020206","MT","Rattlesnake Creek",354.29,87546.38
"389","1004020207","MT","Upper North Willow Creek",456.05,112692.25
"390","1004020208","MT","Little Wall Creek",272.76,67400.24
"391","1004020209","MT","Lower North Willow Creek",810.94,200386.71
"392","1004020210","MT","Home Creek-Musselshell River",702.55,173603.98
"393","1019000505","CO","South Boulder Creek",347.33,85826.05
"394","1019000502","CO","North Saint Vrain Creek",322.16,79608.51
"395","1019000503","CO","Left Hand Creek",188.53,46585.71
"396","1019000504","CO","Headwaters Boulder Creek",434.78,107436.71
"397","1019000506","CO","Coal Creek-Boulder Creek",325.3,80383.05
"398","1019000601","CO","North Fork Big Thompson River",220.74,54545.69
"399","1004020106","MT","Big Elk Creek",232.22,57382.78
"400","1004020107","MT","Hopley Creek",230.87,57049
"401","1019000602","CO","Headwaters Big Thompson River",494.14,122105.7
"402","1019000604","CO","Headwaters Little Thompson River",259.42,64104.68
"403","1908040105","AK","South Fork Birch Creek",842.91,208286.32
"404","0311020209","GA","Grand Bay Creek",382.29,94466.02
"405","0311020301","GA","Hardy Mill Creek-Withlacoochee River",359.13,88742.4
"406","0311020302","GA","New River",398.72,98526.73
"407","0311020303","GA","Cat Creek",204.9,50631.45
"408","0311020304","GA","Bear Creek-Withlacoochee River",477.53,117999.7
"409","1004020108","MT","Antelope Creek",236.3,58390.67
"410","1004020109","MT","American Fork",447.01,110457.99
"411","1004020110","MT","Mud Creek-Musselshell River",920.54,227469.01
"412","1019000206","CO","West Plum Creek",495.4,122416.39
"413","1019000301","CO","Headwaters Cherry Creek",801.55,198068.16
"414","1019000302","CO","Sand Creek",483.91,119577.34
"415","1019000303","CO","Cherry Creek-South Platte River",341.62,84415.94
"416","1019000305","CO","Beebe Seep Canal",434.85,107453.11
"417","1019000307","CO","Headwaters Box Elder Creek",625.97,154679.29
"418","1019000308","CO","Outlet Box Elder Creek",640.64,158304.73
"419","0304020308","NC","Middle Big Swamp",221.44,54718.28
